names,scores,logfoldchanges,pvals,pvals_adj
IGFBP2,30.688541,1.1875888,8.093756116390731e-207,2.7024369066691125e-204
RORB,28.743118,1.1873728,1.1041644069963333e-181,2.9708454573873192e-179
GCAT,6.95004,1.1864998,3.651829757731327e-12,2.429264476140381e-11
HSD17B8,8.961724,1.1860843,3.1963992078591854e-19,3.2735333055211236e-18
PGBD4,2.6373072,1.1850942,0.008356709402850361,0.024242592660022197
SPACA9,9.054656,1.1845025,1.369988822868117e-19,1.4419483573165258e-18
CCDC74B,17.143867,1.184021,6.984544963561103e-66,3.5911446117842085e-64
HSPA12B,5.8368316,1.1835945,5.320282573844514e-09,2.7876912643023825e-08
KIAA1210,15.194002,1.1826464,3.875200238770324e-52,1.4493039705403778e-50
WDR78,4.858667,1.1816747,1.181788436909007e-06,5.0950377959021955e-06
IGDCC3,3.9008224,1.1815197,9.586642555843458e-05,0.00034624609038197543
GSTM5,14.269421,1.1810318,3.3938710737582296e-46,1.0591705976020474e-44
LIMD1,9.102774,1.1799592,8.805370146088913e-20,9.36030774294446e-19
B3GNTL1,4.765029,1.1788881,1.8882656147984943e-06,7.999007181735047e-06
SLC22A5,4.405621,1.1760375,1.0548113682409113e-05,4.1742092600400364e-05
PUS7L,20.281578,1.1753685,1.870361908003e-91,1.520039283181441e-89
GALM,7.069421,1.1724886,1.5558174546723966e-12,1.0598910796788624e-11
RASIP1,6.4886427,1.1724184,8.661315805190759e-11,5.229434529613323e-10
GPC6,11.011133,1.1718625,3.377293621601785e-28,5.574445392224555e-27
AC021097.1,3.2222981,1.171462,0.001271667248273918,0.004081736674938045
ANKRD26,20.205133,1.1711296,8.822931125829063e-91,7.128568230032094e-89
PPARGC1B,2.4704258,1.1711097,0.013495230083965156,0.03824062487903133
ANKRD36,11.915102,1.1707696,9.874479748273691e-33,1.972973736581895e-31
LINC02298,2.79296,1.170138,0.005222816068634433,0.01555172469217428
C16orf86,5.3963814,1.1699631,6.799839005374253e-08,3.2389814086616823e-07
OMA1,7.664916,1.1692529,1.7894855079418963e-14,1.3821630959195586e-13
ABAT,3.57048,1.1680279,0.0003563274977442595,0.001215372793229128
GPX7,23.329235,1.1680244,2.2395648196338583e-120,2.955479040310148e-118
FKTN,9.732047,1.1679254,2.2011732850070793e-22,2.700359240699477e-21
AC009061.2,3.9377944,1.1677357,8.223402962536443e-05,0.000298643908138871
FMNL1,4.821916,1.1631383,1.4218582324791388e-06,6.082734979421792e-06
ERICH6-AS1,3.4156196,1.1631116,0.0006363706314136187,0.00210979056207269
NPIPB4,3.5697248,1.1628172,0.0003573564733987277,0.001218432572256267
DSG2,3.1674192,1.1621897,0.0015379844660494248,0.0048850617200719435
MGAT3,4.846572,1.1613296,1.2561296110695938e-06,5.402936506529824e-06
LAMA2,25.177246,1.1607857,7.111646577483288e-140,1.2473738076062934e-137
ZNF334,6.0162897,1.1597533,1.7845998357841315e-09,9.668937487602275e-09
SCRN2,13.292523,1.1593999,2.558022581338246e-40,6.73863876393791e-39
ACP6,5.3374095,1.1589785,9.428405132993446e-08,4.436152656207935e-07
GCSH,30.406372,1.1583086,4.524587287980145e-203,1.458021947811555e-200
CLIC3,2.9128752,1.1579977,0.0035811783054806837,0.010882148506555502
PHPT1,31.276596,1.1578994,9.712078942489868e-215,3.3643855466652716e-212
FITM2,4.968483,1.1566465,6.747869627267564e-07,2.973504706320019e-06
CCDC15,3.1325936,1.156564,0.0017326915497364872,0.005467161666611325
ACAD10,6.5239687,1.1549691,6.84710263843361e-11,4.1759189132682794e-10
LCP2,2.5440195,1.1548535,0.010958497414055506,0.03139268542854251
GLT8D2,18.893837,1.1543622,1.2818352593746088e-79,8.66426842513379e-78
IRAK1BP1,9.976726,1.154262,1.9272118820252403e-23,2.516909655351814e-22
JRK,9.566348,1.1537228,1.1074865495372923e-21,1.3010502224386173e-20
CCDC34,8.472149,1.1533662,2.4090632945324107e-17,2.2268969673574616e-16
ATAD3C,2.8772051,1.1525928,0.004012146893287779,0.012108093962069499
FANCB,2.5491412,1.152169,0.010798861006763414,0.0309513739870136
FZD1,12.180482,1.1521326,3.949394843688996e-34,8.329496141792476e-33
TMEM231,6.8435764,1.1518118,7.724000800685923e-12,5.0259505562199806e-11
TTC21A,3.560145,1.1517484,0.00037065031252972225,0.0012617408317327347
FNDC10,4.329172,1.1512513,1.4967098789664299e-05,5.837905823475957e-05
FAM239A,2.5167534,1.1507171,0.01184416709681815,0.03380057694924533
NTNG2,2.6016343,1.1475455,0.009278074001504509,0.026797630516278734
TMCO4,6.1815624,1.1467096,6.347030319563211e-10,3.567854994848991e-09
HEXIM2,8.164738,1.1465985,3.221355556684512e-16,2.7802375129989995e-15
SSC5D,15.785067,1.146433,3.942341876200208e-56,1.6478751193836557e-54
WDR92,10.503985,1.1459136,8.280846935291282e-26,1.223438074629483e-24
DRC3,5.1915116,1.1458759,2.085935948907022e-07,9.570785256963628e-07
KDELR3,18.382475,1.1456624,1.8149343028586213e-75,1.1202065553479058e-73
OAF,27.428345,1.1432319,1.2596344431804693e-165,2.9583262138864704e-163
ABCB10,4.982736,1.1424054,6.269136181440929e-07,2.7687102947613146e-06
LDOC1,13.852549,1.1415675,1.2277752335115635e-43,3.5740898157884415e-42
COL14A1,23.233742,1.1401091,2.0771336795631752e-119,2.6898881150343117e-117
SUSD1,5.157048,1.139516,2.50873042068959e-07,1.1438704532505858e-06
CEP19,6.9451914,1.1381702,3.7794711602349324e-12,2.5111600159096304e-11
GRK4,8.627955,1.1375897,6.24584474286273e-18,5.98723954890885e-17
RFX5,7.7336826,1.1369708,1.0447930478345455e-14,8.18381846654572e-14
PIR,2.6797907,1.1366396,0.007366821401196385,0.02152416673604169
ITGB3BP,14.546898,1.1362507,6.111190084523994e-48,2.035569841495354e-46
THEM6,4.502649,1.1353732,6.711170184592146e-06,2.701723697350409e-05
ABCA2,6.705177,1.1344378,2.0116233139095856e-11,1.2675788289762697e-10
KPTN,3.2428796,1.1326963,0.0011832816207552254,0.003813943190973431
TARID,3.6805851,1.1326232,0.00023269943998747305,0.0008086269066298233
MORN4,6.04401,1.1324501,1.5032998051910912e-09,8.210671561147164e-09
CGNL1,11.998688,1.1322277,3.609755597086286e-33,7.366506396321962e-32
CRIP1,6.421528,1.1319195,1.3491346115530714e-10,8.015244140525032e-10
ATAD2,7.1385593,1.1319152,9.431430981712724e-13,6.518036079705853e-12
MARVELD1,23.729143,1.13096,1.8043247691191528e-124,2.4877239963482127e-122
TENM3,8.409739,1.1291686,4.109266029402849e-17,3.7509910893557695e-16
KLF4,12.599737,1.1284254,2.1184969075854882e-36,4.872191269702625e-35
ZBED3-AS1,5.367663,1.1277597,7.976346723833984e-08,3.7766700283207106e-07
CERCAM,17.71046,1.1277436,3.482101085647148e-70,1.933857061854497e-68
GSE1,14.276716,1.1258725,3.0566996746746285e-46,9.582615167902486e-45
ABCB9,3.0529172,1.1247377,0.002266283637164354,0.00705679982435233
HMGN5,12.074415,1.1240356,1.4418585536661825e-33,2.970871828829064e-32
SH3PXD2A,26.354532,1.1236857,4.5537152172506333e-153,9.14471810258455e-151
GPR27,5.8015084,1.1236784,6.5720927097784865e-09,3.411997101275594e-08
MYOF,22.064968,1.123559,6.861795160700593e-108,7.285859359712473e-106
RAVER2,2.4501789,1.1217583,0.014278522044252128,0.04032823903509572
HOXA3,11.457454,1.1211791,2.157639556934148e-30,3.880250813842703e-29
LRRC20,3.41776,1.12113,0.000631388036434514,0.002094775129140391
KDELC2,18.021969,1.1200775,1.3099770892444401e-72,7.563207307131494e-71
NAP1L1,40.52642,1.1188802,0.0,0.0
IFI27L2,29.470024,1.1187482,6.974622018895588e-191,2.0562521277622704e-188
SIRT5,5.8018527,1.1186963,6.558624814051669e-09,3.406281286953034e-08
PTRHD1,20.60542,1.1178818,2.453841639677315e-94,2.0732717487919945e-92
LRRC34,8.199047,1.1176407,2.4230019976001804e-16,2.1142523412938853e-15
ZEB1,27.484219,1.1171793,2.7109248906832796e-166,6.421184743205618e-164
PIK3R2,5.183955,1.1171336,2.172292455479867e-07,9.962062025271149e-07
PGBD5,4.373418,1.1163443,1.2231627219035946e-05,4.813619499022198e-05
STEAP2,5.785536,1.1161499,7.2281531607278215e-09,3.738592917940465e-08
NRCAM,2.634369,1.1158231,0.008429386924855321,0.024445751344549554
AFMID,6.124709,1.115686,9.084949328955222e-10,5.050575742293603e-09
FIGNL1,8.007967,1.1153954,1.166202216589694e-15,9.705394002507565e-15
LYNX1,2.6301868,1.1147825,0.008533796177954734,0.024738189694525056
KANK1,8.506526,1.1142969,1.7922172499520826e-17,1.6711883125142013e-16
MMS22L,8.561743,1.1140723,1.1117362596750694e-17,1.050086808601745e-16
MSX1,7.366694,1.1124166,1.7491148360398715e-13,1.2705955295196057e-12
ZBED5-AS1,4.4116764,1.1115079,1.0257340699025919e-05,4.064946128873235e-05
SYNE1,22.37502,1.1109703,6.892686476614911e-111,7.733482604308867e-109
ALS2CL,2.9418144,1.1108725,0.0032629531756052754,0.00996432191245719
EHHADH,3.4801922,1.1104432,0.0005010542140255651,0.0016827090927400007
ADD3,25.007092,1.1098621,5.118551798907227e-138,8.545206385729878e-136
SENP8,4.001028,1.1097448,6.306785938031833e-05,0.0002315579739012668
ANGPTL2,19.205595,1.1093686,3.3228964424997177e-82,2.337244393680068e-80
AC008731.1,2.8748562,1.1084846,0.0040421154596998006,0.01219720663487158
DENND1B,5.7136097,1.108268,1.106046408448121e-08,5.641793505857313e-08
SFXN2,4.1396275,1.1079686,3.478706061959918e-05,0.00013116378380285062
HLF,4.734932,1.1075938,2.1912863946753153e-06,9.231851604687902e-06
ICA1L,12.263628,1.1070912,1.4199661957307232e-34,3.0505056730453903e-33
DENND6B,5.2346306,1.1053089,1.6531517596072774e-07,7.639452178421958e-07
AC104532.2,5.2046227,1.1045353,1.9439124168114285e-07,8.941351835202509e-07
ADSSL1,5.214322,1.1038355,1.8449045101273922e-07,8.495818991219743e-07
CHRNB1,8.148786,1.1026113,3.6759565599269398e-16,3.1627377878067456e-15
TMEM106C,10.93488,1.1023629,7.850947765878179e-28,1.2760898266028268e-26
BIVM,13.032416,1.101794,8.003278727671666e-39,1.99635340576026e-37
CTSS,7.1292925,1.101207,1.008862456025834e-12,6.956607425688962e-12
ZRANB3,4.925072,1.1008497,8.432913299934583e-07,3.679177051024671e-06
MYO1F,4.4152226,1.1003273,1.0090606615113889e-05,4.004023211979542e-05
METAP1D,10.044031,1.1000432,9.760196844119267e-24,1.2948029446676747e-22
FKBP11,23.217678,1.0999135,3.01860631405716e-119,3.890913338672841e-117
BEND6,9.1237545,1.0998616,7.256584655898863e-20,7.776555706454958e-19
DIS3L,12.999583,1.0993737,1.230119899747527e-38,3.0437779269377866e-37
LIG1,5.4828773,1.0970643,4.18463756377953e-08,2.0270732530155938e-07
CCDC138,6.4842334,1.0968866,8.918409263560255e-11,5.379971178081092e-10
MCM6,7.9302344,1.0958666,2.187328353411574e-15,1.789708611104073e-14
TBC1D31,3.6637833,1.0955337,0.00024851708037748106,0.0008611095084397515
MYL3,2.7447379,1.0949404,0.006055926237661605,0.017894508398033276
C15orf41,4.9005604,1.0943496,9.55635680122984e-07,4.150373233544625e-06
GGACT,3.373084,1.0942671,0.0007433125113845028,0.0024438746741011655
ESRRG,3.7496805,1.0940146,0.0001770600822279917,0.0006229358967607381
KCNMA1,11.488623,1.0934527,1.5049193968007618e-30,2.72409087155712e-29
CDKN2C,11.861556,1.093448,1.874586369729784e-32,3.710743718880108e-31
FAM86B1,4.3217783,1.0925711,1.5477668672167114e-05,6.0294156861367336e-05
FLNC,6.9556065,1.0917523,3.5104800346534068e-12,2.3374803748282044e-11
AC233280.1,2.7000437,1.0913905,0.006933037788986768,0.02032532278072467
DNALI1,11.081592,1.0909168,1.5410819254945927e-28,2.5743220856679714e-27
MAFG-DT,6.2401996,1.0901015,4.3701300380733193e-10,2.4899139339047264e-09
DBF4B,5.477166,1.0898484,4.3219180835443646e-08,2.0913797075129207e-07
HIRIP3,10.256095,1.0891844,1.1110941756875337e-24,1.5457707274512358e-23
MMP9,3.9491582,1.0891768,7.842649560966823e-05,0.0002852649262148229
PINLYP,6.9215393,1.0884281,4.467614203228225e-12,2.953890703288115e-11
NXPE3,9.371307,1.0883012,7.163978537368686e-21,8.067262787732564e-20
EGFL6,13.216186,1.0879803,7.076292194622671e-40,1.8310484182033435e-38
CLCN2,3.352561,1.0865293,0.0008006762863568297,0.002624691497966267
HHIPL1,4.809253,1.0861158,1.5149515493654915e-06,6.467013599440213e-06
NRP1,24.56156,1.085499,3.2546213164581104e-133,5.010851141277979e-131
ZNF239,4.5426116,1.0849451,5.556161514055057e-06,2.2541048754063507e-05
PKDCC,16.207397,1.0831966,4.4710299288906676e-59,2.0081953390493852e-57
PRPS2,17.408604,1.0818218,7.099478124527357e-68,3.7547297187982187e-66
LINC00908,3.998667,1.0812258,6.370025005628815e-05,0.00023369407331346484
PHKA2,8.64075,1.080713,5.58451416657518e-18,5.3774718936170247e-17
TAS2R4,5.0322847,1.0804693,4.846683038657301e-07,2.155611090520138e-06
C11orf72,2.3848236,1.0804293,0.017087318385216838,0.04774078580597986
CPT1C,13.393518,1.0798132,6.597944148731711e-41,1.7769565227774726e-39
GDF11,22.453026,1.0795288,1.1955033076642126e-111,1.357827178905669e-109
C11orf1,14.729663,1.0795008,4.157723536458109e-49,1.4438971474418994e-47
COL4A6,5.5024333,1.0791441,3.745854228909557e-08,1.8240881786288975e-07
AP006621.3,7.4886937,1.0789993,6.956235993593349e-14,5.184996452136969e-13
C1QTNF1,14.168816,1.0789804,1.4288995878867156e-45,4.37076095795856e-44
ANKRD35,16.073717,1.0782509,3.899803894540213e-58,1.6966289690642532e-56
NPEPL1,10.679513,1.0781574,1.2693533302876457e-26,1.952141445186544e-25
C1orf54,20.166725,1.0779413,1.9193384995412583e-90,1.546239181331014e-88
HAGHL,6.658917,1.0769202,2.7585275311223395e-11,1.7206183540399145e-10
CRISPLD1,6.137519,1.0762066,8.382014191886224e-10,4.6700997044580404e-09
NEXN,10.949241,1.0754666,6.700667398823433e-28,1.0936136373592097e-26
KCTD21-AS1,3.744743,1.0747062,0.0001805784936039249,0.000634830875712999
RCCD1,8.198473,1.0737232,2.434601143892851e-16,2.1237048001480192e-15
NME4,26.669619,1.0728207,1.0600203171648477e-156,2.2597186961222634e-154
STK17B,8.539473,1.0719689,1.3483550588466818e-17,1.2671062646937298e-16
AC073316.1,6.593239,1.0717081,4.303328540945717e-11,2.652538786815584e-10
COL6A1,29.799992,1.0715661,3.907554003279866e-195,1.1644090762676873e-192
NRXN1,4.0963454,1.0714809,4.197233192845328e-05,0.00015701663535815685
GVQW3,5.17385,1.0706905,2.2931882078034988e-07,1.0495644063230117e-06
LMLN,6.590847,1.0698568,4.373240285617863e-11,2.693235734118396e-10
LINC02253,6.235109,1.0698235,4.514645601721179e-10,2.5690836460061403e-09
ZNF563,4.8558574,1.0692612,1.1986702579958588e-06,5.166212886444671e-06
AC009403.1,8.389224,1.069157,4.8936025961038174e-17,4.446439631010659e-16
ECHDC3,6.812881,1.0690349,9.566339003800921e-12,6.191311368807448e-11
SKP2,7.136158,1.0686321,9.597569496538564e-13,6.627895426303843e-12
PAAF1,13.966875,1.067146,2.482829873735959e-44,7.390619150466664e-43
RAB29,4.9173346,1.0670396,8.773046729589067e-07,3.823961057205124e-06
KAT14,5.806839,1.0665925,6.366330904469388e-09,3.312619758835151e-08
CATSPER2,4.3508806,1.0658417,1.3559197941550922e-05,5.310430363965527e-05
SMC2,12.804385,1.0652195,1.5494739559915777e-37,3.7113718014169915e-36
PRDM6,10.625773,1.0650628,2.261296313513178e-26,3.42818953700168e-25
WLS,22.762878,1.064934,1.0698614034665971e-114,1.272492234947202e-112
APOBEC3G,13.322369,1.0646888,1.7157542100997293e-40,4.558839542137469e-39
RAP1GAP2,5.2831197,1.064383,1.2700225208271603e-07,5.918300675917789e-07
SULF2,24.997711,1.0641369,6.473890176556274e-138,1.067922133707762e-135
SLC25A12,6.9776864,1.0640848,3.00080075019928e-12,2.008724424885813e-11
ADAMTSL4,11.946029,1.0637604,6.810268722065748e-33,1.3726034697789676e-31
RBL1,5.2876887,1.063553,1.2387152458654107e-07,5.777266174464511e-07
SMAD6,3.4072955,1.0628369,0.0006561004240623868,0.002172343016970242
ALDH5A1,5.8570385,1.0610555,4.711938827431813e-09,2.4792474031634292e-08
THAP8,5.441161,1.0610036,5.2934346548318864e-08,2.541967676128159e-07
HOXA10,28.490032,1.0605175,1.556749566306735e-178,3.994648215838755e-176
HDAC10,10.939243,1.059927,7.482159245626939e-28,1.2190069322402079e-26
CAP2,12.339816,1.0592417,5.528175557091726e-35,1.2072681577122381e-33
OXCT1,11.670325,1.0591075,1.8073035353999658e-31,3.447061450553286e-30
TCEANC2,4.843339,1.0589844,1.2767527681318875e-06,5.487383601618951e-06
TMEM220,14.0271,1.058469,1.0641481858861678e-44,3.2020346010275106e-43
HSPG2,20.585691,1.0580964,3.6873794503968853e-94,3.0872612298745886e-92
RNASEH2A,3.2455664,1.0576818,0.0011721723172414226,0.003779894278300156
CC2D2A,13.674804,1.0576057,1.4359444850386485e-42,4.0400334531853874e-41
ROGDI,9.655598,1.0567862,4.654350891443923e-22,5.5862289412986334e-21
ZNF30,2.480758,1.0563756,0.013110332970303331,0.03722609196782953
HADH,15.573549,1.053409,1.1012343382282021e-54,4.422972060191038e-53
MUC20-OT1,22.651602,1.052759,1.3453287708932927e-113,1.5865147330964178e-111
SMARCA2,23.83623,1.0527469,1.4070245896922821e-125,1.979333627113818e-123
RAB40B,11.348031,1.0524703,7.585163602968665e-30,1.3270684275825163e-28
DHX57,14.109276,1.0515622,3.3298030015416614e-45,1.0085118096363286e-43
FALEC,3.2319365,1.0500046,0.0012295439636791118,0.003952024108726424
ANO1,22.588514,1.0499673,5.620579722198424e-113,6.544669152995165e-111
DPH5,13.822024,1.0493426,1.8771483556502347e-43,5.4132583121888613e-42
RIDA,10.229013,1.0489599,1.4700959889131037e-24,2.0299337389511132e-23
TLE2,8.503484,1.0473665,1.839845489749767e-17,1.713294289564358e-16
PODN,8.198138,1.0464759,2.4413873758788733e-16,2.128954321829176e-15
PLEKHG4B,5.433491,1.0458944,5.526199881459221e-08,2.6477796907828385e-07
BMP7,5.5282497,1.0457624,3.2344126789212846e-08,1.5839420139767725e-07
NPR2,9.212424,1.0448487,3.1884110812352904e-20,3.48287096154015e-19
IQCE,10.094498,1.043333,5.842931623737413e-24,7.826252493409133e-23
AC020909.2,2.9807055,1.0429755,0.0028758529985852903,0.008843598995760558
FXN,14.141384,1.0429121,2.110919664005929e-45,6.414464544802228e-44
NT5M,3.3934352,1.0428251,0.0006902185463045223,0.002278502272035405
MLLT10,12.802368,1.0421422,1.5902633634051647e-37,3.802499446941099e-36
SYT1,14.649477,1.0417775,1.3575610642650099e-48,4.610550217399047e-47
AL691447.2,2.6176777,1.041227,0.008853040463775252,0.025620750874332035
LTBP4,27.571957,1.0407888,2.4142715152327342e-167,5.869009342249541e-165
C19orf44,3.8671944,1.0407349,0.00011009465256601722,0.00039547026656669285
AP001107.9,5.418415,1.0403717,6.012967991719587e-08,2.872067941305152e-07
DTD2,6.71235,1.0403212,1.9151501253915465e-11,1.207612182593309e-10
MPP1,7.32192,1.040083,2.4444802538370907e-13,1.7559326406062026e-12
SMIM10,12.854972,1.0394485,8.065507613311116e-38,1.9555504154653626e-36
ISLR,27.90315,1.0391985,2.4432950796494515e-171,6.100093382191464e-169
MPHOSPH9,13.293267,1.0391117,2.532740272757163e-40,6.678385459459492e-39
AC017083.1,2.6898067,1.039078,0.007149343424911442,0.02092404206722682
UQCC2,24.60052,1.0388823,1.2471450628622322e-133,1.9526627755424318e-131
RHBDD3,12.717877,1.0381306,4.7046700406354964e-37,1.1011868313862459e-35
UVSSA,12.817632,1.0375327,1.3062985570455364e-37,3.142487145087062e-36
CLCN4,2.372919,1.0374703,0.01764812593939547,0.04922328041047369
SLC45A1,4.7808695,1.0373154,1.745385429647519e-06,7.415279229161688e-06
INTU,13.265313,1.036585,3.67881326543957e-40,9.654446214500644e-39
INPP5A,11.608326,1.0363504,3.7386278696794513e-31,6.977009707234117e-30
AP001160.2,2.6106186,1.0352108,0.009037864517122202,0.02613925478637107
HSPB1,27.400297,1.0347687,2.7201892628686227e-165,6.334840759821693e-163
ARL9,3.1600869,1.033058,0.0015772211766571205,0.005004526044046117
CDC7,2.900673,1.0325449,0.0037236231418152025,0.011287767242301981
ACACA,9.020186,1.0325364,1.8776911120195598e-19,1.9606802482064075e-18
DICER1-AS1,4.487336,1.0321099,7.211917237694812e-06,2.8944802665928504e-05
PNMA6A,4.637548,1.0320591,3.5256662422350255e-06,1.4589635444386927e-05
ZNF573,5.6576467,1.0317322,1.5346267394332572e-08,7.738193382444297e-08
AC055713.1,3.9381382,1.0315253,8.21162856309313e-05,0.00029825538973656603
APOLD1,4.3614736,1.0306553,1.2918936002255479e-05,5.073295641639594e-05
S100A4,23.13358,1.0301846,2.1272821301260075e-118,2.69193468822749e-116
SLC25A40,5.679487,1.0295657,1.3509924773424969e-08,6.838366123213263e-08
PNCK,5.5687466,1.029396,2.5657833365970124e-08,1.268835717471681e-07
ZFP30,6.738105,1.0285487,1.6046555792834417e-11,1.0185483295621168e-10
ZNF423,7.6792397,1.0278586,1.6003558020828094e-14,1.2395377401654806e-13
FBLN2,23.085056,1.0277352,6.542187818797352e-118,8.166831127132027e-116
KBTBD7,9.908241,1.0276189,3.8333307413601123e-23,4.909107894422958e-22
BX322562.1,2.4182765,1.0273101,0.015594220951128107,0.043789912373960196
PGAP2,7.436121,1.0273086,1.0368497064836518e-13,7.654292998343485e-13
LYRM7,14.363012,1.0265799,8.830404421244144e-47,2.825831382516616e-45
SOCS2,25.073498,1.0256411,9.679370731428585e-139,1.6661142924228595e-136
TBC1D24,10.317376,1.0250424,5.8808404600181185e-25,8.289711682018419e-24
FANCL,16.307362,1.0249343,8.749208955710597e-60,4.014351453470327e-58
AC093157.1,5.1670794,1.0238795,2.3777993957208057e-07,1.0861373768519975e-06
EXTL2,19.390842,1.0236604,9.221512909010745e-84,6.689942074539654e-82
XPO1,22.28352,1.0232433,5.339344552621654e-110,5.8951894656097164e-108
WDHD1,3.860866,1.022581,0.00011298579742091218,0.0004054876202960036
ADGRB3,4.2048783,1.0221229,2.612226162215413e-05,9.971435762186741e-05
ALCAM,8.419908,1.0221184,3.7678082344798646e-17,3.446114508321468e-16
ASTN2,6.655171,1.0216999,2.829709739603778e-11,1.763826945875832e-10
NAGA,11.632466,1.0213494,2.818350567238551e-31,5.302440547853493e-30
IL17D,3.5362196,1.0213093,0.0004058972479554979,0.0013761475939063753
GHRL,3.127079,1.0211968,0.0017655246915252924,0.005559366637454883
AC011447.3,3.0230076,1.0207828,0.002502759345774516,0.0077435491514401215
SLC27A3,11.648153,1.0205873,2.3448464009587877e-31,4.429633831613557e-30
SEMA3C,5.9084263,1.0199707,3.4539120080142617e-09,1.833683208392706e-08
C8orf44,7.919141,1.0183386,2.3915781998999638e-15,1.952793360454558e-14
AL022238.2,3.0841935,1.01805,0.002041048658418462,0.006387034944755062
KCNK4,7.4396214,1.0164787,1.0097439257569098e-13,7.464132679248129e-13
RASAL2,11.277474,1.0148624,1.695444950193532e-29,2.9274682806674982e-28
TUB,11.092578,1.014587,1.3630216073392244e-28,2.2810034905912998e-27
MPV17L,4.558394,1.0142674,5.1546328189154546e-06,2.097347515938981e-05
ADIRF,14.724975,1.0141671,4.4563693843103535e-49,1.5456741520324508e-47
MUC12,9.981549,1.0140885,1.8357687868239294e-23,2.403148813852223e-22
MTR,19.026068,1.0136182,1.0375377779455101e-80,7.099576404988623e-79
SHC3,3.9367933,1.0135938,8.257765759461405e-05,0.00029985254519386
DZIP1,15.611912,1.0135831,6.0399508508837994e-55,2.4435789478911346e-53
RRBP1,26.760244,1.013518,9.384096457691227e-158,2.0477280719054876e-155
AC104825.1,3.8604271,1.0133032,0.00011318903013647738,0.00040611180634026383
C15orf65,4.0391574,1.0128967,5.3643525888513835e-05,0.0001985340588873376
DCPS,10.263854,1.0128044,1.0253091099966842e-24,1.4278588625798045e-23
NLRX1,4.1541505,1.011134,3.264979662106879e-05,0.0001235254353255535
IMPDH2,26.590237,1.0102282,8.803814179809243e-156,1.8344368598876207e-153
CCDC85C,2.413465,1.0098927,0.01580164283254365,0.04434990154124794
GSDME,15.475763,1.0094433,5.057005748494196e-54,1.9992125578890107e-52
DHRS4,7.986934,1.0090976,1.3833603097003794e-15,1.147129391463992e-14
TMEM14A,18.502178,1.0087322,1.9829272172410826e-76,1.2546315518584958e-74
POLR2A,22.081324,1.0083623,4.778807218415778e-108,5.113323723704883e-106
IVD,17.239704,1.0077686,1.3371826017003143e-66,6.965665684383611e-65
PLOD1,22.218412,1.007737,2.279876356138819e-109,2.4973206900266832e-107
CEP192,11.211108,1.0074377,3.59661370344432e-29,6.152651577997064e-28
KBTBD6,13.27056,1.0053852,3.4300536003856097e-40,9.010149329619564e-39
LIMS2,4.059481,1.0051843,4.9181875818496986e-05,0.00018282727358256295
SCFD2,5.527332,1.0047413,3.251378187874288e-08,1.591687753410354e-07
HSD17B12,21.744991,1.0044193,7.704751728416428e-105,7.937612812252955e-103
SLC19A1,4.0142713,1.0038617,5.962975965472154e-05,0.0002195455731780654
LINC01184,14.290674,1.0038099,2.5017470879271824e-46,7.869570607006357e-45
LINC00893,5.04099,1.0036418,4.63130290518421e-07,2.0631296802985053e-06
AC245297.3,12.139672,1.0033332,6.508615628254326e-34,1.3582324164594288e-32
ZNF512B,10.976071,1.0026426,4.981200246995642e-28,8.16345372235306e-27
EHD2,21.725376,1.0014327,1.1811302518982893e-104,1.2123208396613812e-102
INCENP,2.7822962,1.0011477,0.005397576991900047,0.016046240203446256
AC073111.5,4.122638,1.0006015,3.7455777045932535e-05,0.00014067108676974228
CMYA5,3.9743855,1.0002925,7.056121607717726e-05,0.0002577046627763328
IFRD1,-9.102881,-1.0019011,8.796658958878963e-20,9.354635829908393e-19
GABRE,-3.7001994,-1.0022074,0.00021543015953780914,0.0007516323821316008
KLF3,-13.106603,-1.0027149,3.018203252722819e-39,7.631703169955063e-38
RERG,-4.6226654,-1.0049536,3.7884056531369175e-06,1.56232270633011e-05
RND3,-17.100918,-1.0050594,1.4608446466172045e-65,7.441983031562976e-64
SECISBP2L,-10.201492,-1.0064188,1.952488986645001e-24,2.680006304452348e-23
SMIM3,-5.5744853,-1.0102102,2.4826271151792434e-08,1.2294437509316749e-07
GADD45B,-2.6939917,-1.0143524,0.007060192103699051,0.020680594416003784
ATP8B1,-2.5800395,-1.0151412,0.009878902500887092,0.028455880366602637
MX2,-4.0436373,-1.0162406,5.26282906662121e-05,0.00019493288147991658
CHST11,-5.2327085,-1.0165106,1.670441171800949e-07,7.715489365686616e-07
FOXO1,-16.32766,-1.0171717,6.274529650823651e-60,2.883682258926631e-58
IFNAR2,-5.837842,-1.0221664,5.288134012356499e-09,2.7713702323077848e-08
GMFG,-2.6102347,-1.0270972,0.009048011718272546,0.02616041197167314
LOX,-9.0234785,-1.0271602,1.8221014841021525e-19,1.9040685682097646e-18
TMEM165,-28.58028,-1.0337118,1.1815048241352076e-179,3.0600974945101875e-177
ETS1,-9.823966,-1.0356741,8.87806602463561e-23,1.1122868161877334e-21
IMPA2,-4.2286625,-1.0362637,2.350847796323214e-05,9.01592097695893e-05
FHL3,-13.655739,-1.0373617,1.865870680277552e-42,5.233691716855445e-41
FAM89A,-8.8219185,-1.0461736,1.1251504974930462e-18,1.1252723109716631e-17
EDNRB,-9.48712,-1.0467532,2.375052960180426e-21,2.7459258525440196e-20
